,ID,value,date,zip_code,type,commercial,lease,name_number,year,month,postcode_area
21875,{BEF7EBBF-0DE0-7A76-E053-6B04A8C092F7},405000,2021-01-08 00:00,SK7 6HF,S,N,F,94,2021,1,SK7
21876,{BA558B32-8489-76EF-E053-6B04A8C0B4B7},765000,2021-01-08 00:00,SK7 2ER,D,N,L,28,2021,1,SK7
21877,{BA558B32-8507-76EF-E053-6B04A8C0B4B7},97500,2021-01-06 00:00,SK15 1TU,T,N,F,3,2021,1,SK15
21878,{C6209F60-2A3F-295E-E053-6C04A8C0DDCC},1250000,2021-05-04 00:00,WA16 6DT,O,N,F,64,2021,5,WA16
21879,{C6209F60-2A4D-295E-E053-6C04A8C0DDCC},152000,2021-03-18 00:00,SK5 6QS,T,N,F,16,2021,3,SK5
21880,{C6209F60-2A5D-295E-E053-6C04A8C0DDCC},1385000,2021-03-01 00:00,WA16 7DF,O,N,F,EDGE VIEW FARM,2021,3,WA16
21881,{C6209F60-2A66-295E-E053-6C04A8C0DDCC},240000,2021-03-22 00:00,WA16 6BU,O,N,F,14A,2021,3,WA16
21882,{C6209F60-2A6A-295E-E053-6C04A8C0DDCC},265000,2021-03-23 00:00,WA16 8DJ,S,N,F,46,2021,3,WA16
21883,{BC8936BC-4235-0E2C-E053-6C04A8C0DBF4},501000,2021-01-07 00:00,M20 4NF,S,N,F,41,2021,1,M20
21884,{BC8936BC-424C-0E2C-E053-6C04A8C0DBF4},500000,2021-01-11 00:00,SK5 6PH,O,N,F,THE DYE WORKS,2021,1,SK5
21885,{BC8936BC-4251-0E2C-E053-6C04A8C0DBF4},800,2021-01-07 00:00,M33 3GP,O,N,F,6,2021,1,M33
21886,{BC8936BC-4270-0E2C-E053-6C04A8C0DBF4},42000,2021-01-08 00:00,SK15 3ET,F,N,L,396A,2021,1,SK15
21887,{C18F412A-931D-81A6-E053-6B04A8C0AD18},350000,2021-03-17 00:00,WA16 0AY,S,N,F,9,2021,3,WA16
21888,{C18F412A-932A-81A6-E053-6B04A8C0AD18},366000,2021-02-12 00:00,SK12 2GB,D,N,L,26,2021,2,SK12
21889,{C18F412A-9334-81A6-E053-6B04A8C0AD18},375000,2021-02-17 00:00,SK12 1LG,S,N,F,54,2021,2,SK12
21890,{C18F412A-933B-81A6-E053-6B04A8C0AD18},595000,2021-02-05 00:00,WA16 6UF,T,N,F,COPPER BEECHES,2021,2,WA16
21891,{BC8936BC-3A5C-0E2C-E053-6C04A8C0DBF4},310800,2021-02-12 00:00,WA16 0JR,D,N,F,9,2021,2,WA16
21892,{BC8936BC-3A6D-0E2C-E053-6C04A8C0DBF4},160000,2021-01-06 00:00,SK9 7SP,O,N,F,WOODMOSS FARM,2021,1,SK9
21893,{BC8936BC-3B24-0E2C-E053-6C04A8C0DBF4},254000,2021-01-08 00:00,SK2 7NF,T,N,F,52,2021,1,SK2
21894,{C18F412A-9347-81A6-E053-6B04A8C0AD18},495000,2021-03-18 00:00,SK12 1NT,D,N,L,"THE CORNER HOUSE, 79",2021,3,SK12
21895,{CD5A9DCB-9C26-310A-E053-6C04A8C00A1F},250000,2021-08-17 00:00,WA16 0UJ,D,N,F,5,2021,8,WA16
21896,{C18F412A-9357-81A6-E053-6B04A8C0AD18},589000,2021-02-15 00:00,WA16 0PH,D,N,F,HAWTHORN COTTAGE,2021,2,WA16
21897,{C18F412A-9364-81A6-E053-6B04A8C0AD18},420000,2021-04-14 00:00,WA16 0AR,D,N,F,63A,2021,4,WA16
21898,{C18F412A-9373-81A6-E053-6B04A8C0AD18},529950,2021-04-13 00:00,WA13 0UJ,T,N,F,CHERRY LANE BARNS,2021,4,WA13
21899,{C18F412A-9379-81A6-E053-6B04A8C0AD18},387500,2021-02-16 00:00,WA16 0DT,S,N,F,17,2021,2,WA16
21900,{C18F412A-937B-81A6-E053-6B04A8C0AD18},228000,2021-02-12 00:00,SK12 2GD,T,N,F,9,2021,2,SK12
21901,{C18F412A-937F-81A6-E053-6B04A8C0AD18},301000,2021-04-13 00:00,SK12 1JH,S,N,F,31,2021,4,SK12
21902,{C18F412A-9380-81A6-E053-6B04A8C0AD18},227500,2021-02-01 00:00,SK9 2SX,T,N,L,29,2021,2,SK9
21903,{C18F412A-93A1-81A6-E053-6B04A8C0AD18},310000,2021-03-05 00:00,WA16 7QB,S,N,L,40,2021,3,WA16
21904,{C18F412A-943C-81A6-E053-6B04A8C0AD18},240000,2021-01-26 00:00,SK3 8HQ,S,N,L,15,2021,1,SK3
21905,{C18F412A-9446-81A6-E053-6B04A8C0AD18},190000,2021-02-19 00:00,SK7 5NJ,S,N,F,12,2021,2,SK7
21906,{C18F412A-9447-81A6-E053-6B04A8C0AD18},157250,2021-02-05 00:00,SK4 5LD,T,N,L,7,2021,2,SK4
21907,{C18F412A-9448-81A6-E053-6B04A8C0AD18},333000,2021-02-05 00:00,SK12 1NG,S,N,L,7,2021,2,SK12
21908,{C18F412A-944D-81A6-E053-6B04A8C0AD18},385000,2021-01-06 00:00,SK4 4ET,T,N,F,15,2021,1,SK4
21909,{C18F412A-9454-81A6-E053-6B04A8C0AD18},160000,2021-02-04 00:00,SK4 4NJ,F,N,L,WARWICK COURT,2021,2,SK4
21910,{C18F412A-9468-81A6-E053-6B04A8C0AD18},275000,2021-02-02 00:00,SK7 5LD,S,N,F,53,2021,2,SK7
21911,{C18F412A-946E-81A6-E053-6B04A8C0AD18},145000,2021-02-08 00:00,SK3 9HE,T,N,L,33,2021,2,SK3
21912,{C18F412A-946F-81A6-E053-6B04A8C0AD18},300500,2021-02-05 00:00,SK12 1HT,S,N,L,18,2021,2,SK12
21913,{C18F412A-9475-81A6-E053-6B04A8C0AD18},283725,2021-02-08 00:00,SK2 5SJ,S,N,L,22,2021,2,SK2
21914,{C18F412A-9477-81A6-E053-6B04A8C0AD18},860000,2021-03-31 00:00,WA13 0BU,D,N,F,123,2021,3,WA13
21915,{C18F412A-9478-81A6-E053-6B04A8C0AD18},220000,2021-02-19 00:00,SK5 6UP,S,N,F,174,2021,2,SK5
21916,{BC8936BB-A72C-0E2C-E053-6C04A8C0DBF4},475000,2021-01-08 00:00,M20 6HF,S,N,F,25,2021,1,M20
21917,{BC8936BB-A734-0E2C-E053-6C04A8C0DBF4},392500,2021-01-15 00:00,M21 9NY,T,N,F,6,2021,1,M21
21918,{BC8936BB-A857-0E2C-E053-6C04A8C0DBF4},395000,2021-01-05 00:00,M33 3RE,D,N,F,4,2021,1,M33
21919,{BC8936BB-A8E0-0E2C-E053-6C04A8C0DBF4},800000,2021-01-05 00:00,M20 3RA,D,N,F,16,2021,1,M20
21920,{BC8936BB-B8BA-0E2C-E053-6C04A8C0DBF4},375000,2021-01-08 00:00,WA15 6ED,S,N,L,14,2021,1,WA15
21921,{BC8936BB-B8E3-0E2C-E053-6C04A8C0DBF4},332000,2021-01-07 00:00,WA14 4HH,T,N,F,11,2021,1,WA14
21922,{BC8936BB-B912-0E2C-E053-6C04A8C0DBF4},1268500,2021-01-11 00:00,WA15 0DD,F,N,L,"EDGEMOOR, 14",2021,1,WA15
21923,{BC8936BB-B913-0E2C-E053-6C04A8C0DBF4},391500,2021-01-06 00:00,M20 2LU,S,N,L,15,2021,1,M20
21924,{BC8936BB-AA32-0E2C-E053-6C04A8C0DBF4},495000,2021-01-08 00:00,M21 9ED,T,N,F,40,2021,1,M21
21925,{BC8936BB-B91D-0E2C-E053-6C04A8C0DBF4},435000,2021-01-07 00:00,SK7 1DA,S,N,F,6,2021,1,SK7
21926,{BC8936BB-B933-0E2C-E053-6C04A8C0DBF4},165000,2021-01-08 00:00,WA15 6LP,F,N,L,"NEWHAVEN, 10",2021,1,WA15
21927,{BC8936BB-B978-0E2C-E053-6C04A8C0DBF4},290000,2021-01-04 00:00,SK8 5LP,D,N,L,2,2021,1,SK8
21928,{BC8936BB-B9BC-0E2C-E053-6C04A8C0DBF4},675000,2021-01-22 00:00,WA15 9HL,T,N,F,117,2021,1,WA15
21929,{BC8936BB-B9BD-0E2C-E053-6C04A8C0DBF4},206250,2021-01-08 00:00,M33 6GG,F,N,L,"FIONA GARDENS, 29",2021,1,M33
21930,{BC8936BB-BA11-0E2C-E053-6C04A8C0DBF4},120000,2021-01-08 00:00,SK5 6DD,F,N,L,HOULDSWORTH MILL,2021,1,SK5
21931,{BC8936BB-BA1A-0E2C-E053-6C04A8C0DBF4},201500,2021-01-08 00:00,SK5 8JZ,S,N,F,41,2021,1,SK5
21932,{BC8936BB-AB69-0E2C-E053-6C04A8C0DBF4},547500,2021-01-12 00:00,M21 9AZ,S,N,F,185,2021,1,M21
21933,{BC8936BB-BB78-0E2C-E053-6C04A8C0DBF4},170000,2021-01-13 00:00,WA15 7NS,F,N,L,3,2021,1,WA15
21934,{BC8936BB-BBB4-0E2C-E053-6C04A8C0DBF4},90000,2021-01-15 00:00,SK5 6AH,F,N,L,60A,2021,1,SK5
21935,{BC8936BB-BBC5-0E2C-E053-6C04A8C0DBF4},108500,2021-01-08 00:00,SK5 6AX,F,N,L,VICTORIA MILL,2021,1,SK5
21936,{BC8936BB-BBCC-0E2C-E053-6C04A8C0DBF4},273500,2021-01-15 00:00,M33 6LR,S,N,F,19,2021,1,M33
21937,{D93B27B0-A90C-3100-E053-6C04A8C08887},141000,2021-09-27 00:00,SK5 6NY,T,N,F,16,2021,9,SK5
21938,{D93B27B0-A90F-3100-E053-6C04A8C08887},235000,2021-09-30 00:00,SK2 5US,S,N,F,115,2021,9,SK2
21939,{D93B27B0-A913-3100-E053-6C04A8C08887},215000,2021-08-24 00:00,M20 3QU,F,N,L,BALLBROOK COURT,2021,8,M20
21940,{D93B27B0-ABB9-3100-E053-6C04A8C08887},350000,2021-10-08 00:00,M33 2SR,T,N,L,192,2021,10,M33
21941,{D93B27B0-ABBD-3100-E053-6C04A8C08887},180500,2021-12-03 00:00,SK15 3BL,T,N,F,363,2021,12,SK15
21942,{D93B27B0-ABBE-3100-E053-6C04A8C08887},240050,2021-09-28 00:00,SK8 6BY,T,N,F,5,2021,9,SK8
21943,{D93B27B0-ABC7-3100-E053-6C04A8C08887},175000,2021-09-17 00:00,SK2 6DR,S,N,F,74,2021,9,SK2
21944,{D93B27B0-ABCB-3100-E053-6C04A8C08887},324000,2021-09-16 00:00,SK8 6NX,S,N,F,13,2021,9,SK8
21945,{D93B27B0-ABD0-3100-E053-6C04A8C08887},381000,2021-09-17 00:00,SK4 5JX,S,N,L,7,2021,9,SK4
21946,{D93B27B0-ABD1-3100-E053-6C04A8C08887},765000,2021-09-03 00:00,WA15 0JP,S,N,F,20,2021,9,WA15
21947,{D93B27B0-ABD2-3100-E053-6C04A8C08887},490000,2021-01-05 00:00,SK7 2BG,S,N,F,11,2021,1,SK7
21948,{D93B27B0-ABD3-3100-E053-6C04A8C08887},455000,2021-09-30 00:00,WA15 8AT,S,N,L,37,2021,9,WA15
21949,{D93B27B0-ABD7-3100-E053-6C04A8C08887},392500,2021-09-27 00:00,SK8 6HQ,S,N,L,2,2021,9,SK8
21950,{D93B27B0-AEA4-3100-E053-6C04A8C08887},278000,2021-09-10 00:00,M33 2TR,D,N,F,20,2021,9,M33
21951,{D93B27B0-AEA7-3100-E053-6C04A8C08887},200000,2021-09-24 00:00,WA14 5NJ,S,N,F,33,2021,9,WA14
21952,{D93B27B0-AEAC-3100-E053-6C04A8C08887},315000,2021-09-27 00:00,SK6 2PS,S,N,L,23,2021,9,SK6
21953,{D93B27B0-AEAF-3100-E053-6C04A8C08887},400000,2021-09-16 00:00,M20 2PF,T,N,L,19,2021,9,M20
21954,{D93B27B0-AEB1-3100-E053-6C04A8C08887},299999,2021-09-30 00:00,SK5 7SY,D,N,F,37,2021,9,SK5
21955,{D93B27B0-AEB6-3100-E053-6C04A8C08887},510000,2021-09-24 00:00,M21 9NL,T,N,F,19,2021,9,M21
21956,{D93B27B0-AEB7-3100-E053-6C04A8C08887},386000,2021-09-24 00:00,WA15 6BU,S,N,F,122,2021,9,WA15
21957,{D93B27B0-AEB9-3100-E053-6C04A8C08887},940000,2021-09-30 00:00,WA14 2SL,F,N,L,EVENHOLME FLATS,2021,9,WA14
21958,{D93B27B0-AEBD-3100-E053-6C04A8C08887},200000,2021-09-24 00:00,SK5 6TL,S,N,F,53,2021,9,SK5
21959,{D93B27B0-AEBF-3100-E053-6C04A8C08887},225000,2021-09-24 00:00,SK3 8RS,T,N,F,49,2021,9,SK3
21960,{D93B27B0-AEC3-3100-E053-6C04A8C08887},376900,2021-10-08 00:00,SK7 4NL,D,N,F,13,2021,10,SK7
21961,{D93B27B0-AECA-3100-E053-6C04A8C08887},155000,2021-04-23 00:00,SK1 4DY,T,N,L,3,2021,4,SK1
21962,{D93B27B0-AECB-3100-E053-6C04A8C08887},150000,2021-10-15 00:00,M33 3HA,F,N,L,"HOLLY GRANGE, 66 - 68",2021,10,M33
21963,{D93B27B0-B173-3100-E053-6C04A8C08887},230000,2021-09-30 00:00,SK6 5EY,F,N,L,13,2021,9,SK6
21964,{D93B27B0-B17F-3100-E053-6C04A8C08887},915000,2021-09-30 00:00,SK4 4AW,D,N,L,16,2021,9,SK4
21965,{D93B27B0-B181-3100-E053-6C04A8C08887},198500,2021-06-18 00:00,SK2 6EB,T,N,L,65,2021,6,SK2
21966,{D93B27B0-B183-3100-E053-6C04A8C08887},167600,2021-09-24 00:00,SK5 7LY,T,N,F,203,2021,9,SK5
21967,{D93B27B0-B189-3100-E053-6C04A8C08887},248000,2021-07-07 00:00,M20 2TY,F,N,L,3,2021,7,M20
21968,{D93B27B0-B195-3100-E053-6C04A8C08887},355000,2021-01-15 00:00,SK6 6JE,D,N,F,14,2021,1,SK6
21969,{D93B27B0-B197-3100-E053-6C04A8C08887},136000,2021-09-01 00:00,WA15 7UU,F,N,L,22,2021,9,WA15
21970,{D707E535-3C56-0AD9-E053-6B04A8C067CC},650000,2021-12-10 00:00,SK7 3AQ,D,N,F,25,2021,12,SK7
21971,{D707E535-3C57-0AD9-E053-6B04A8C067CC},205000,2021-06-14 00:00,M33 7AS,T,N,F,2,2021,6,M33
21972,{D707E535-3C58-0AD9-E053-6B04A8C067CC},710000,2021-08-06 00:00,SK6 5PJ,S,N,L,150,2021,8,SK6
21973,{D707E535-3C5E-0AD9-E053-6B04A8C067CC},315000,2021-08-27 00:00,SK8 3AL,S,N,L,51,2021,8,SK8
21974,{D707E535-3C5F-0AD9-E053-6B04A8C067CC},385000,2021-12-14 00:00,WA15 6DE,S,N,F,46,2021,12,WA15
21975,{D707E535-3C60-0AD9-E053-6B04A8C067CC},210000,2021-12-08 00:00,SK7 1BE,F,N,L,3,2021,12,SK7
21976,{D707E535-3C61-0AD9-E053-6B04A8C067CC},210000,2021-06-29 00:00,M33 2BG,F,N,L,"ALBANY COURT, 43",2021,6,M33
21977,{D707E535-3C63-0AD9-E053-6B04A8C067CC},120000,2021-09-24 00:00,SK15 1LP,T,N,F,76,2021,9,SK15
21978,{D707E535-3C64-0AD9-E053-6B04A8C067CC},570000,2021-02-15 00:00,M33 3DN,D,N,F,3,2021,2,M33
21979,{D707E535-3C67-0AD9-E053-6B04A8C067CC},467000,2021-08-17 00:00,SK4 3HJ,S,N,F,20,2021,8,SK4
21980,{D707E535-3C74-0AD9-E053-6B04A8C067CC},250000,2021-07-23 00:00,SK5 6TS,T,N,F,11,2021,7,SK5
21981,{D93B27B0-A917-3100-E053-6C04A8C08887},230000,2021-09-24 00:00,SK6 7BA,S,N,F,11,2021,9,SK6
21982,{D93B27B0-A91B-3100-E053-6C04A8C08887},245000,2021-09-29 00:00,M33 4NG,S,N,F,60,2021,9,M33
21983,{D93B27B0-A91C-3100-E053-6C04A8C08887},420000,2021-09-30 00:00,SK6 5EP,S,N,F,29,2021,9,SK6
21984,{D93B27B0-A922-3100-E053-6C04A8C08887},280000,2021-09-30 00:00,SK4 5AB,S,N,L,10,2021,9,SK4
21985,{D93B27B0-A928-3100-E053-6C04A8C08887},260000,2021-12-21 00:00,SK6 6DF,T,N,F,47,2021,12,SK6
21986,{D93B27B0-A934-3100-E053-6C04A8C08887},232000,2021-09-21 00:00,SK6 2EJ,S,N,F,33,2021,9,SK6
21987,{D93B27B0-A935-3100-E053-6C04A8C08887},284000,2021-09-24 00:00,SK6 4DH,T,N,L,20,2021,9,SK6
21988,{D93B27B0-A939-3100-E053-6C04A8C08887},360000,2021-12-10 00:00,SK8 3EE,S,N,L,5,2021,12,SK8
21989,{D93B27B0-ABE7-3100-E053-6C04A8C08887},192000,2021-09-27 00:00,SK4 5PA,T,N,F,17,2021,9,SK4
21990,{D93B27B0-ABF8-3100-E053-6C04A8C08887},320000,2021-09-13 00:00,WA14 2LF,F,N,L,"BELFIELD HOUSE, 11",2021,9,WA14
21991,{D93B27B0-ABFA-3100-E053-6C04A8C08887},174000,2021-09-22 00:00,SK3 9NP,T,N,F,3,2021,9,SK3
21992,{D93B27B0-AC02-3100-E053-6C04A8C08887},207500,2021-09-07 00:00,SK6 1NG,T,N,F,23,2021,9,SK6
21993,{D93B27B0-AC0D-3100-E053-6C04A8C08887},360000,2021-11-08 00:00,SK6 7NH,S,N,F,72,2021,11,SK6
21994,{D93B27B0-AECD-3100-E053-6C04A8C08887},191500,2021-08-04 00:00,SK6 2PE,S,N,L,32,2021,8,SK6
21995,{D93B27B0-AED2-3100-E053-6C04A8C08887},221000,2021-11-24 00:00,SK6 1PA,T,N,F,193,2021,11,SK6
21996,{D93B27B0-AED4-3100-E053-6C04A8C08887},360000,2021-09-24 00:00,SK4 2HN,S,N,L,10,2021,9,SK4
21997,{D93B27B0-AEDA-3100-E053-6C04A8C08887},273750,2021-09-24 00:00,SK8 6LL,S,N,L,14,2021,9,SK8
21998,{D93B27B0-AEDB-3100-E053-6C04A8C08887},280000,2021-09-15 00:00,SK3 8QF,D,N,L,1,2021,9,SK3
21999,{D93B27B0-AEE2-3100-E053-6C04A8C08887},310000,2021-10-15 00:00,SK15 2RA,D,N,L,27,2021,10,SK15
22000,{D93B27B0-AEE4-3100-E053-6C04A8C08887},355000,2021-12-20 00:00,SK6 6HF,S,N,F,16,2021,12,SK6
22001,{D93B27B0-AEE7-3100-E053-6C04A8C08887},635000,2021-09-29 00:00,M20 6SS,S,N,F,23,2021,9,M20
22002,{D93B27B0-AEE8-3100-E053-6C04A8C08887},393000,2021-09-13 00:00,SK3 8SD,S,N,F,57,2021,9,SK3
22003,{D93B27B0-AEEB-3100-E053-6C04A8C08887},890000,2021-09-20 00:00,M21 0TF,S,N,F,2,2021,9,M21
22004,{D93B27B0-AEEC-3100-E053-6C04A8C08887},325000,2021-09-14 00:00,M33 5QT,T,N,F,262,2021,9,M33
22005,{D93B27B0-AEED-3100-E053-6C04A8C08887},1220000,2021-09-15 00:00,WA14 3AR,T,N,F,"THE WICKET, 9",2021,9,WA14
22006,{D93B27B0-AEF6-3100-E053-6C04A8C08887},405000,2021-12-14 00:00,SK15 2RL,D,N,F,1,2021,12,SK15
22007,{D93B27B0-AEF7-3100-E053-6C04A8C08887},650000,2021-09-24 00:00,WA15 8NJ,D,N,F,68,2021,9,WA15
22008,{D93B27B0-AEF9-3100-E053-6C04A8C08887},275000,2021-09-29 00:00,SK8 2LE,S,N,F,54,2021,9,SK8
22009,{BC8936BB-49FC-0E2C-E053-6C04A8C0DBF4},313750,2021-01-05 00:00,WA16 6PY,D,N,F,1,2021,1,WA16
22010,{BC8936BB-49FF-0E2C-E053-6C04A8C0DBF4},305000,2021-01-05 00:00,SK12 1XJ,D,N,F,2,2021,1,SK12
22011,{D93B27B0-A949-3100-E053-6C04A8C08887},190000,2021-09-03 00:00,SK7 2HW,F,N,L,"CEDAR LODGE, 47",2021,9,SK7
22012,{D93B27B0-A953-3100-E053-6C04A8C08887},680000,2021-09-16 00:00,M33 6GQ,S,N,F,13,2021,9,M33
22013,{D93B27B0-A95A-3100-E053-6C04A8C08887},232500,2021-09-29 00:00,WA15 7XU,S,N,F,10,2021,9,WA15
22014,{D93B27B0-A95C-3100-E053-6C04A8C08887},350000,2021-09-30 00:00,SK8 3HW,D,N,L,1,2021,9,SK8
22015,{D93B27B0-A968-3100-E053-6C04A8C08887},326250,2021-09-24 00:00,SK8 5PF,T,N,L,143,2021,9,SK8
22016,{D93B27B0-A96B-3100-E053-6C04A8C08887},185250,2021-10-14 00:00,SK6 6BQ,T,N,F,14,2021,10,SK6
22017,{D93B27B0-A96C-3100-E053-6C04A8C08887},290000,2021-09-17 00:00,WA15 7EF,S,N,F,16,2021,9,WA15
22018,{D93B27B0-AC1F-3100-E053-6C04A8C08887},587000,2021-05-05 00:00,SK7 1NN,D,N,L,130,2021,5,SK7
22019,{D93B27B0-AC24-3100-E053-6C04A8C08887},327500,2021-09-03 00:00,SK8 3HS,D,N,F,39,2021,9,SK8
22020,{D93B27B0-AC28-3100-E053-6C04A8C08887},630000,2021-09-29 00:00,SK7 1EG,S,N,F,65,2021,9,SK7
22021,{D93B27B0-AC2C-3100-E053-6C04A8C08887},375000,2021-09-21 00:00,SK8 5PN,S,N,F,290,2021,9,SK8
22022,{D93B27B0-AEFC-3100-E053-6C04A8C08887},175000,2021-10-29 00:00,SK3 9NN,T,N,F,5,2021,10,SK3
22023,{D93B27B0-AEFF-3100-E053-6C04A8C08887},338000,2021-09-29 00:00,SK2 7LH,S,N,F,1,2021,9,SK2
22024,{BC8936BB-4A66-0E2C-E053-6C04A8C0DBF4},673250,2021-01-08 00:00,SK9 7XB,D,N,L,11,2021,1,SK9
22025,{BC8936BB-4A9C-0E2C-E053-6C04A8C0DBF4},389000,2021-01-06 00:00,WA16 0DH,T,N,F,44,2021,1,WA16
22026,{BC8936BB-4AB4-0E2C-E053-6C04A8C0DBF4},385000,2021-01-15 00:00,WA16 6HZ,T,N,F,9,2021,1,WA16
22027,{BC8936BB-4AB8-0E2C-E053-6C04A8C0DBF4},175000,2021-01-08 00:00,SK3 0JR,S,N,F,30,2021,1,SK3
22028,{BC8936BB-4AC3-0E2C-E053-6C04A8C0DBF4},444950,2021-01-07 00:00,SK12 2DD,D,N,L,11,2021,1,SK12
22029,{BC8936BB-4AC6-0E2C-E053-6C04A8C0DBF4},965000,2021-01-15 00:00,SK9 6ED,D,N,F,13A,2021,1,SK9
22030,{BC8936BB-4AD5-0E2C-E053-6C04A8C0DBF4},235000,2021-01-05 00:00,SK8 5LE,S,N,F,17,2021,1,SK8
22031,{BC8936BB-4AF5-0E2C-E053-6C04A8C0DBF4},535000,2021-01-08 00:00,WA16 0EE,S,N,F,23,2021,1,WA16
22032,{BC8936BB-4B04-0E2C-E053-6C04A8C0DBF4},2750000,2021-01-08 00:00,WA16 6QR,D,N,F,BUCKLOW HOUSE,2021,1,WA16
22033,{D93B27B0-AF06-3100-E053-6C04A8C08887},320000,2021-09-30 00:00,SK7 2LE,S,N,F,142,2021,9,SK7
22034,{D93B27B0-AF09-3100-E053-6C04A8C08887},125000,2021-10-15 00:00,SK6 1RW,F,N,L,SPRINGBANK COURT,2021,10,SK6
22035,{D93B27B0-AF0A-3100-E053-6C04A8C08887},1115500,2021-09-09 00:00,WA14 3LS,D,N,F,15,2021,9,WA14
22036,{D93B27B0-AF0D-3100-E053-6C04A8C08887},240000,2021-08-06 00:00,SK2 5BE,S,N,F,21,2021,8,SK2
22037,{D93B27B0-AF14-3100-E053-6C04A8C08887},290000,2021-09-23 00:00,SK4 2LZ,T,N,F,279,2021,9,SK4
22038,{D93B27B0-AF18-3100-E053-6C04A8C08887},295000,2021-09-28 00:00,M33 2FA,S,N,F,54,2021,9,M33
22039,{D93B27B0-AF20-3100-E053-6C04A8C08887},223500,2021-09-30 00:00,SK3 9RS,S,N,L,5,2021,9,SK3
22040,{BC8936BB-4B12-0E2C-E053-6C04A8C0DBF4},555000,2021-01-08 00:00,WA16 8EJ,S,N,L,2A,2021,1,WA16
22041,{BC8936BB-4B22-0E2C-E053-6C04A8C0DBF4},230000,2021-01-13 00:00,SK12 2EG,T,N,F,80,2021,1,SK12
22042,{BC8936BB-4B5B-0E2C-E053-6C04A8C0DBF4},133500,2021-01-29 00:00,SK9 5HN,F,N,L,LYNWOOD,2021,1,SK9
22043,{BC8936BB-4BDE-0E2C-E053-6C04A8C0DBF4},195000,2021-01-11 00:00,WA16 0BE,F,N,L,ASH COURT,2021,1,WA16
22044,{BC8936BB-4C12-0E2C-E053-6C04A8C0DBF4},50000,2021-01-12 00:00,SK9 7PL,F,N,L,3,2021,1,SK9
22045,{BC8936BB-4C8A-0E2C-E053-6C04A8C0DBF4},227000,2021-01-08 00:00,SK4 5LX,T,N,L,28,2021,1,SK4
22046,{BC8936BB-4CA1-0E2C-E053-6C04A8C0DBF4},206000,2021-01-08 00:00,SK5 7EX,S,N,F,96,2021,1,SK5
22047,{BC8936BB-4CB5-0E2C-E053-6C04A8C0DBF4},900000,2021-01-07 00:00,SK9 1DA,D,N,F,23,2021,1,SK9
22048,{BC8936BB-4D0A-0E2C-E053-6C04A8C0DBF4},205000,2021-01-04 00:00,SK9 5HW,F,N,L,35,2021,1,SK9
22049,{BC8936BB-4D12-0E2C-E053-6C04A8C0DBF4},525000,2021-01-26 00:00,WA13 9DW,D,N,F,1,2021,1,WA13
22050,{D93B27B0-A971-3100-E053-6C04A8C08887},370000,2021-12-13 00:00,M21 7RB,S,N,F,372,2021,12,M21
22051,{D93B27B0-A972-3100-E053-6C04A8C08887},249000,2021-03-19 00:00,SK3 9RN,S,N,F,23,2021,3,SK3
22052,{D93B27B0-A974-3100-E053-6C04A8C08887},350000,2021-09-24 00:00,M33 2PJ,S,N,L,5,2021,9,M33
22053,{D93B27B0-A979-3100-E053-6C04A8C08887},370000,2021-12-10 00:00,SK8 3UP,S,N,F,16,2021,12,SK8
22054,{D93B27B0-A97A-3100-E053-6C04A8C08887},286000,2021-11-06 00:00,SK4 5ER,S,N,L,42,2021,11,SK4
22055,{D93B27B0-A97B-3100-E053-6C04A8C08887},275000,2021-09-30 00:00,SK6 7LH,S,N,L,11,2021,9,SK6
22056,{D93B27B0-A97C-3100-E053-6C04A8C08887},365000,2021-10-06 00:00,SK15 1LU,S,N,F,112,2021,10,SK15
22057,{D93B27B0-A981-3100-E053-6C04A8C08887},925000,2021-05-26 00:00,WA14 4NU,T,N,F,NETHERLEA,2021,5,WA14
22058,{D93B27B0-A988-3100-E053-6C04A8C08887},1215000,2021-09-30 00:00,WA15 9DR,D,N,F,32,2021,9,WA15
22059,{D93B27B0-AC3B-3100-E053-6C04A8C08887},235000,2021-10-15 00:00,SK8 5RU,D,N,F,19,2021,10,SK8
22060,{D93B27B0-AC3E-3100-E053-6C04A8C08887},138000,2021-09-29 00:00,SK15 2NZ,T,N,F,23,2021,9,SK15
22061,{D93B27B0-AC43-3100-E053-6C04A8C08887},134000,2021-09-13 00:00,SK6 7HT,T,N,F,21,2021,9,SK6
22062,{D93B27B0-AC44-3100-E053-6C04A8C08887},360000,2021-02-19 00:00,M33 2PT,S,N,L,410,2021,2,M33
22063,{D93B27B0-AC46-3100-E053-6C04A8C08887},252000,2021-09-30 00:00,SK6 3ET,S,N,F,59,2021,9,SK6
22064,{D93B27B0-AF2F-3100-E053-6C04A8C08887},257000,2021-09-17 00:00,SK1 4DS,S,N,F,39,2021,9,SK1
22065,{D93B27B0-AF32-3100-E053-6C04A8C08887},249999,2021-09-30 00:00,SK4 1NL,T,N,F,113,2021,9,SK4
22066,{D93B27B0-AF34-3100-E053-6C04A8C08887},260000,2021-08-20 00:00,M33 2XP,D,N,F,41,2021,8,M33
22067,{D93B27B0-AF36-3100-E053-6C04A8C08887},237000,2021-09-17 00:00,SK8 5PL,T,N,F,167,2021,9,SK8
22068,{D93B27B0-AF38-3100-E053-6C04A8C08887},518000,2021-09-20 00:00,SK7 3LW,D,N,F,17,2021,9,SK7
